total_timesteps,n_updates,ep_len_mean,ep_reward_mean_agt1,ep_reward_mean_agt2,Environment Depth,ball_collision_agt1,ball_collision_agt2,no_side_agt1,no_side_agt2
35160064.0,8584.0,967.71,-2.47,-1.97,9.0,13.42,15.25,13.79,39.58
35164160.0,8585.0,962.73,-2.52,-2.04,9.0,13.35,15.19,13.84,38.44
35168256.0,8586.0,978.38,-2.39,-2.09,9.0,13.63,15.61,14.06,38.43
35172352.0,8587.0,988.93,-2.37,-2.14,9.0,13.78,15.95,14.59,37.75
35176448.0,8588.0,982.2,-2.34,-2.03,9.0,13.47,15.91,14.71,34.98
35180544.0,8589.0,989.78,-2.29,-1.98,9.0,13.42,15.87,14.07,34.66
35184640.0,8590.0,991.29,-2.25,-1.97,9.0,13.35,15.75,13.64,34.64
35188736.0,8591.0,980.13,-2.34,-2.07,9.0,13.34,15.72,13.24,34.16
35192832.0,8592.0,976.22,-2.41,-2.06,9.0,13.19,15.65,13.0,34.36
35196928.0,8593.0,976.78,-2.34,-2.11,9.0,13.38,15.73,13.16,33.13
35201024.0,8594.0,979.26,-2.24,-2.1,9.0,13.11,16.08,13.37,31.32
35205120.0,8595.0,966.78,-2.2,-2.35,9.0,12.87,16.28,12.96,30.64
35209216.0,8596.0,968.29,-2.13,-2.37,9.0,12.99,16.41,12.43,32.08
35213312.0,8597.0,978.81,-1.95,-2.37,9.0,13.0,16.8,11.85,32.98
35217408.0,8598.0,968.66,-2.07,-2.33,9.0,12.65,16.78,10.59,32.95
35221504.0,8599.0,967.87,-2.03,-2.35,9.0,12.66,17.12,10.19,33.41
35225600.0,8600.0,977.24,-1.9,-2.29,9.0,12.58,17.33,10.01,32.9
35229696.0,8601.0,967.8,-1.85,-2.47,9.0,12.37,17.31,8.84,33.17
35233792.0,8602.0,974.54,-1.86,-2.33,9.0,12.52,17.44,8.06,33.31
35237888.0,8603.0,978.32,-1.86,-2.26,9.0,12.45,17.7,7.68,35.65
35241984.0,8604.0,971.66,-1.83,-2.2,9.0,12.34,17.53,7.49,35.13
35246080.0,8605.0,965.5,-1.84,-2.28,9.0,12.04,17.69,7.55,36.84
35250176.0,8606.0,975.76,-1.67,-2.18,9.0,12.1,17.73,7.24,37.33
35254272.0,8607.0,981.01,-1.59,-2.16,9.0,12.21,17.84,6.81,38.2
35258368.0,8608.0,976.45,-1.68,-2.26,9.0,12.24,17.87,6.94,39.2
35262464.0,8609.0,977.01,-1.6,-2.1,9.0,12.29,17.79,6.43,41.2
35266560.0,8610.0,961.47,-1.75,-2.13,9.0,12.27,17.27,6.09,42.14
35270656.0,8611.0,966.82,-1.8,-2.09,9.0,12.37,17.26,5.59,43.29
35274752.0,8612.0,976.68,-1.69,-2.04,9.0,12.45,17.28,5.26,44.46
35278848.0,8613.0,968.51,-1.81,-1.99,9.0,12.58,17.2,5.43,44.77
35282944.0,8614.0,981.99,-1.78,-2.0,9.0,12.66,17.51,5.46,45.61
35287040.0,8615.0,985.66,-1.7,-1.98,9.0,12.7,17.38,5.78,45.06
35291136.0,8616.0,989.36,-1.59,-1.92,9.0,12.83,17.33,5.85,44.85
35295232.0,8617.0,1008.43,-1.6,-1.77,9.0,13.06,17.61,5.73,45.76
35299328.0,8618.0,1012.72,-1.63,-1.74,9.0,13.26,17.58,5.41,45.59
35303424.0,8619.0,1011.99,-1.67,-1.7,9.0,13.36,17.62,5.53,45.52
35307520.0,8620.0,1006.83,-1.81,-1.5,9.0,13.45,17.47,5.82,43.5
35311616.0,8621.0,1003.51,-1.89,-1.44,9.0,13.26,17.27,6.26,42.25
35315712.0,8622.0,1006.08,-1.98,-1.4,9.0,13.52,17.17,6.44,41.51
35319808.0,8623.0,998.76,-1.92,-1.41,9.0,13.5,16.83,7.13,40.88
35323904.0,8624.0,995.0,-1.92,-1.34,9.0,13.49,16.63,8.21,39.9
35328000.0,8625.0,987.6,-2.04,-1.26,9.0,13.41,16.43,8.52,39.06
35332096.0,8626.0,980.93,-2.06,-1.41,9.0,13.58,16.29,8.76,39.97
35336192.0,8627.0,974.53,-2.0,-1.49,9.0,13.51,15.76,9.4,37.5
35340288.0,8628.0,967.44,-2.03,-1.6,9.0,13.3,15.67,9.29,36.28
35344384.0,8629.0,975.26,-1.86,-1.62,9.0,13.51,15.54,9.28,34.4
35348480.0,8630.0,970.24,-1.98,-1.73,9.0,13.6,15.7,9.1,33.75
35352576.0,8631.0,957.66,-2.12,-1.76,9.0,13.43,15.72,8.78,33.23
35356672.0,8632.0,953.79,-2.26,-1.85,9.0,13.36,15.56,9.08,32.4
35360768.0,8633.0,963.48,-2.22,-1.73,9.0,13.46,15.73,8.78,33.02
35364864.0,8634.0,974.21,-2.22,-1.67,9.0,13.44,15.92,8.86,32.65
35368960.0,8635.0,982.51,-2.2,-1.66,9.0,13.69,15.98,10.02,32.73
35373056.0,8636.0,977.61,-2.28,-1.67,9.0,13.86,16.06,10.56,32.15
35377152.0,8637.0,989.8,-2.23,-1.61,9.0,13.97,16.32,11.66,31.98
35381248.0,8638.0,964.2,-2.35,-1.77,9.0,13.64,15.84,11.76,32.16
35385344.0,8639.0,958.57,-2.46,-1.81,9.0,13.58,15.91,11.77,31.42
35389440.0,8640.0,946.25,-2.41,-1.8,9.0,13.46,15.65,12.6,32.4
35393536.0,8641.0,942.72,-2.48,-1.89,9.0,13.28,15.77,13.24,32.59
35397632.0,8642.0,933.0,-2.57,-1.96,9.0,13.12,15.61,13.06,33.92
35401728.0,8643.0,949.3,-2.42,-1.97,9.0,13.24,15.71,13.12,34.97
35405824.0,8644.0,943.61,-2.53,-1.98,9.0,13.52,15.59,12.71,36.51
35409920.0,8645.0,947.21,-2.55,-1.93,9.0,13.71,15.74,12.72,37.02
35414016.0,8646.0,942.33,-2.67,-2.05,9.0,13.99,15.64,11.58,37.48
35418112.0,8647.0,941.69,-2.72,-2.12,9.0,14.01,15.5,11.32,38.2
35422208.0,8648.0,954.17,-2.7,-2.07,9.0,14.35,15.84,10.97,39.11
35426304.0,8649.0,947.17,-2.75,-2.08,9.0,13.86,15.56,10.69,38.92
35430400.0,8650.0,954.23,-2.75,-2.03,9.0,14.05,15.74,10.08,40.65
35434496.0,8651.0,953.81,-2.77,-1.96,9.0,13.9,15.77,11.01,41.73
35438592.0,8652.0,955.39,-2.73,-1.96,9.0,13.8,15.68,10.93,43.28
35442688.0,8653.0,956.36,-2.72,-2.0,9.0,13.54,15.65,11.17,43.44
35446784.0,8654.0,951.36,-2.74,-1.99,9.0,13.27,15.09,10.97,43.4
35450880.0,8655.0,949.9,-2.73,-2.09,9.0,13.5,15.43,10.94,43.65
35454976.0,8656.0,960.34,-2.73,-1.95,9.0,13.75,15.54,10.68,44.0
35459072.0,8657.0,959.76,-2.56,-1.89,9.0,13.6,15.62,10.74,44.29
35463168.0,8658.0,940.94,-2.6,-2.05,9.0,13.22,15.37,9.71,44.05
35467264.0,8659.0,928.39,-2.68,-2.11,9.0,12.85,15.12,9.37,44.88
35471360.0,8660.0,942.0,-2.58,-1.93,9.0,13.03,15.27,8.82,45.51
35475456.0,8661.0,947.91,-2.58,-1.87,9.0,13.32,15.31,8.19,45.2
35479552.0,8662.0,941.68,-2.67,-1.91,9.0,13.32,15.09,7.86,45.35
35483648.0,8663.0,953.31,-2.64,-1.93,9.0,13.43,15.33,7.08,43.96
35487744.0,8664.0,952.23,-2.69,-1.87,9.0,13.62,15.13,6.29,44.43
35491840.0,8665.0,962.26,-2.65,-1.85,9.0,13.72,15.26,6.29,44.18
35495936.0,8666.0,973.13,-2.49,-1.76,9.0,13.83,15.26,6.23,43.34
35500032.0,8667.0,964.58,-2.51,-1.69,9.0,13.64,15.21,6.25,43.1
35504128.0,8668.0,970.78,-2.48,-1.7,9.0,13.72,15.2,6.27,42.88
35508224.0,8669.0,968.65,-2.46,-1.75,9.0,13.56,15.29,5.95,44.36
35512320.0,8670.0,978.95,-2.45,-1.66,9.0,13.38,15.35,5.76,43.86
35516416.0,8671.0,983.05,-2.4,-1.7,9.0,13.42,15.68,5.75,42.69
35520512.0,8672.0,987.25,-2.3,-1.72,9.0,13.49,15.72,5.74,42.96
35524608.0,8673.0,995.77,-2.28,-1.53,9.0,13.51,15.92,5.82,43.02
35528704.0,8674.0,994.85,-2.25,-1.48,9.0,13.69,15.94,5.83,42.68
35532800.0,8675.0,998.47,-2.24,-1.37,9.0,13.83,16.0,4.63,43.38
35536896.0,8676.0,998.34,-2.3,-1.33,9.0,13.87,15.92,4.63,42.62
35540992.0,8677.0,997.84,-2.25,-1.28,9.0,14.11,15.92,4.29,43.14
35545088.0,8678.0,1004.45,-2.2,-1.22,9.0,14.33,16.17,4.21,43.55
35549184.0,8679.0,1001.84,-2.22,-1.24,9.0,14.06,16.27,4.23,43.06
35553280.0,8680.0,1007.52,-2.13,-1.15,9.0,13.98,16.23,4.3,42.24
35557376.0,8681.0,1005.52,-2.27,-1.27,9.0,14.19,15.97,4.12,43.52
35561472.0,8682.0,1000.23,-2.32,-1.28,9.0,14.11,15.93,4.04,43.48
35565568.0,8683.0,995.85,-2.31,-1.32,9.0,14.28,16.01,4.04,43.23
35569664.0,8684.0,994.3,-2.21,-1.46,9.0,14.41,16.1,4.03,42.82
35573760.0,8685.0,1002.36,-2.05,-1.34,9.0,14.3,16.27,3.91,41.98
35577856.0,8686.0,1003.19,-2.07,-1.41,9.0,14.34,16.47,4.29,42.26
35581952.0,8687.0,1015.56,-1.92,-1.19,9.0,14.65,16.73,4.53,42.55
35586048.0,8688.0,1014.18,-1.96,-1.17,9.0,14.68,16.59,4.8,43.28
35590144.0,8689.0,1006.56,-1.91,-1.17,9.0,14.23,16.71,4.9,42.62
35594240.0,8690.0,998.29,-1.93,-1.18,9.0,14.13,16.46,5.27,44.01
35598336.0,8691.0,1002.16,-1.83,-1.34,9.0,14.28,16.7,4.94,45.54
35602432.0,8692.0,1010.02,-1.74,-1.27,9.0,14.65,16.84,5.24,45.67
35606528.0,8693.0,1008.44,-1.77,-1.18,9.0,14.64,16.72,5.48,44.65
35610624.0,8694.0,997.61,-1.68,-1.32,9.0,14.53,16.44,5.69,44.86
35614720.0,8695.0,991.83,-1.63,-1.27,9.0,14.42,16.2,5.96,45.66
35618816.0,8696.0,992.43,-1.58,-1.14,9.0,14.48,16.16,6.06,44.76
35622912.0,8697.0,998.23,-1.46,-1.37,9.0,14.68,16.47,6.15,44.13
35627008.0,8698.0,996.15,-1.41,-1.31,9.0,14.5,16.22,6.33,43.38
35631104.0,8699.0,991.75,-1.32,-1.55,9.0,14.51,16.13,6.43,41.77
35635200.0,8700.0,995.46,-1.16,-1.59,9.0,14.53,16.21,6.56,41.67
35639296.0,8701.0,991.15,-1.33,-1.59,9.0,14.49,16.21,6.86,40.08
35643392.0,8702.0,988.7,-1.42,-1.58,9.0,14.52,15.94,6.94,40.42
35647488.0,8703.0,982.79,-1.37,-1.68,9.0,14.5,15.67,7.0,39.13
35651584.0,8704.0,986.23,-1.22,-1.69,9.0,14.54,15.48,6.95,39.39
35655680.0,8705.0,982.91,-1.16,-1.54,9.0,14.39,15.41,7.31,37.78
35659776.0,8706.0,993.55,-1.11,-1.53,9.0,14.65,15.72,7.45,38.17
35663872.0,8707.0,996.55,-1.16,-1.48,9.0,14.52,15.61,7.25,37.3
35667968.0,8708.0,985.91,-1.24,-1.49,9.0,14.32,15.39,6.91,37.76
35672064.0,8709.0,986.3,-1.21,-1.5,9.0,14.56,15.27,6.91,37.56
35676160.0,8710.0,962.38,-1.25,-1.67,9.0,13.99,14.66,6.88,36.64
35680256.0,8711.0,944.89,-1.38,-1.83,9.0,13.46,14.24,6.39,35.89
35684352.0,8712.0,948.39,-1.42,-1.82,9.0,13.55,14.16,6.24,36.09
35688448.0,8713.0,950.75,-1.4,-1.85,9.0,13.6,14.36,6.32,35.06
35692544.0,8714.0,941.96,-1.54,-1.78,9.0,13.53,14.19,6.42,33.52
35696640.0,8715.0,950.22,-1.48,-1.82,9.0,13.23,14.18,6.51,34.13
35700736.0,8716.0,947.78,-1.45,-1.93,9.0,13.38,13.98,6.25,35.34
35704832.0,8717.0,952.65,-1.41,-1.88,9.0,13.31,14.21,6.38,34.45
35708928.0,8718.0,963.63,-1.55,-1.85,9.0,13.55,14.61,6.33,35.21
35713024.0,8719.0,951.36,-1.57,-2.04,9.0,13.21,14.26,5.72,34.99
35717120.0,8720.0,943.92,-1.68,-2.0,9.0,13.11,14.01,5.63,35.66
35721216.0,8721.0,944.79,-1.65,-2.07,9.0,12.98,14.21,5.54,36.07
35725312.0,8722.0,957.5,-1.55,-1.99,9.0,13.15,14.44,5.64,36.62
35729408.0,8723.0,966.45,-1.54,-1.89,9.0,13.26,14.75,5.57,37.93
35733504.0,8724.0,969.06,-1.55,-1.97,9.0,13.4,14.84,5.32,38.12
35737600.0,8725.0,976.11,-1.39,-2.05,9.0,13.25,14.91,5.58,38.13
35741696.0,8726.0,986.35,-1.34,-2.01,9.0,13.39,15.25,5.6,37.98
35745792.0,8727.0,969.31,-1.47,-2.16,9.0,13.11,15.34,5.8,37.81
35749888.0,8728.0,967.19,-1.64,-2.21,9.0,12.97,15.35,6.21,37.62
35753984.0,8729.0,965.56,-1.65,-2.28,9.0,12.91,15.18,6.15,37.86
35758080.0,8730.0,971.56,-1.72,-2.11,9.0,12.91,15.41,7.22,37.75
35762176.0,8731.0,979.32,-1.75,-2.26,9.0,13.01,15.73,7.04,39.53
35766272.0,8732.0,986.95,-1.67,-2.12,9.0,13.01,15.96,6.88,39.21
35770368.0,8733.0,983.97,-1.67,-2.05,9.0,12.82,15.88,6.74,39.17
35774464.0,8734.0,993.06,-1.66,-1.93,9.0,13.06,16.18,6.96,40.65
35778560.0,8735.0,1005.55,-1.67,-1.93,9.0,13.46,16.45,6.96,41.3
35782656.0,8736.0,1001.75,-1.78,-1.91,9.0,13.81,16.25,7.03,41.39
35786752.0,8737.0,1004.7,-1.82,-1.88,9.0,13.92,16.31,6.78,42.56
35790848.0,8738.0,1016.71,-1.71,-1.83,9.0,13.96,16.45,7.98,42.82
35794944.0,8739.0,1017.9,-1.67,-1.87,9.0,14.09,16.46,7.97,42.08
35799040.0,8740.0,1021.43,-1.55,-1.83,9.0,14.09,16.61,7.96,40.67
35803136.0,8741.0,1026.67,-1.66,-1.73,9.0,14.34,16.84,8.37,39.15
35807232.0,8742.0,1028.98,-1.78,-1.67,9.0,14.53,16.73,9.21,40.26
35811328.0,8743.0,1022.8,-1.77,-1.73,9.0,14.61,16.39,9.31,39.79
35815424.0,8744.0,1025.85,-1.82,-1.77,9.0,14.82,16.79,10.13,40.08
35819520.0,8745.0,1037.66,-1.78,-1.6,9.0,15.04,16.86,10.3,40.24
35823616.0,8746.0,1042.08,-1.74,-1.55,9.0,15.13,17.07,10.79,40.56
35827712.0,8747.0,1033.98,-1.92,-1.53,9.0,15.26,16.82,10.79,40.58
35831808.0,8748.0,1029.3,-2.05,-1.54,9.0,15.2,16.83,10.94,40.31
35835904.0,8749.0,1028.62,-2.02,-1.48,9.0,15.2,16.69,11.25,41.28
35840000.0,8750.0,1021.44,-2.07,-1.5,9.0,15.11,16.78,11.19,41.42
35844096.0,8751.0,1015.56,-2.03,-1.47,9.0,14.91,16.59,11.36,41.21
35848192.0,8752.0,1033.3,-1.89,-1.42,9.0,15.11,17.01,11.81,42.21
35852288.0,8753.0,1040.52,-1.78,-1.27,9.0,15.24,16.89,11.19,43.44
35856384.0,8754.0,1036.83,-1.68,-1.35,9.0,15.31,16.95,11.1,43.55
35860480.0,8755.0,1025.58,-1.6,-1.48,9.0,15.05,16.65,10.15,42.74
35864576.0,8756.0,1027.35,-1.44,-1.37,9.0,14.94,16.78,10.32,41.29
35868672.0,8757.0,1022.65,-1.53,-1.47,9.0,15.05,16.49,10.58,41.83
35872768.0,8758.0,1023.02,-1.49,-1.58,9.0,15.18,16.42,10.87,41.63
35876864.0,8759.0,1018.18,-1.46,-1.7,9.0,14.87,16.38,10.6,40.36
35880960.0,8760.0,1031.22,-1.4,-1.67,9.0,15.06,16.72,10.87,41.44
35885056.0,8761.0,1032.09,-1.26,-1.76,9.0,15.02,16.93,10.8,40.94
35889152.0,8762.0,1047.69,-1.2,-1.68,9.0,15.26,17.08,11.12,42.05
35893248.0,8763.0,1052.49,-1.12,-1.71,9.0,15.21,17.17,11.04,41.26
35897344.0,8764.0,1048.98,-1.08,-1.62,9.0,15.27,17.06,9.91,41.23
35901440.0,8765.0,1053.67,-1.13,-1.63,9.0,15.11,17.24,10.12,42.28
35905536.0,8766.0,1037.61,-1.05,-1.8,9.0,14.54,17.07,9.95,43.18
35909632.0,8767.0,1023.03,-1.13,-1.8,9.0,14.25,16.9,8.76,42.3
35913728.0,8768.0,1023.67,-1.1,-1.86,9.0,14.07,17.02,8.22,42.92
35917824.0,8769.0,1033.14,-1.05,-1.76,9.0,13.92,16.98,8.01,43.21
35921920.0,8770.0,1032.45,-1.03,-1.84,9.0,13.79,17.11,7.8,44.34
35926016.0,8771.0,1032.82,-1.04,-1.9,9.0,13.74,17.03,7.13,44.05
35930112.0,8772.0,1036.12,-1.09,-1.9,9.0,13.81,17.02,7.1,43.38
35934208.0,8773.0,1026.79,-1.11,-1.93,9.0,13.76,16.8,6.89,42.99
35938304.0,8774.0,1044.28,-1.09,-1.93,9.0,14.03,17.35,6.93,43.22
35942400.0,8775.0,1055.54,-1.16,-1.83,9.0,14.22,17.59,6.81,44.06
35946496.0,8776.0,1067.92,-1.17,-1.79,9.0,14.61,17.76,6.73,44.59
35950592.0,8777.0,1059.35,-1.25,-1.77,9.0,14.29,17.57,6.4,42.68
35954688.0,8778.0,1059.07,-1.15,-1.68,9.0,14.39,17.52,5.66,43.21
35958784.0,8779.0,1057.68,-1.13,-1.64,9.0,14.38,17.54,5.69,42.23
35962880.0,8780.0,1062.29,-1.16,-1.72,9.0,14.39,17.77,5.76,43.22
35966976.0,8781.0,1068.31,-1.25,-1.48,9.0,14.8,17.54,5.59,44.05
35971072.0,8782.0,1075.15,-1.2,-1.52,9.0,14.89,17.74,5.44,44.34
35975168.0,8783.0,1070.15,-1.15,-1.48,9.0,14.63,17.61,5.23,44.42
35979264.0,8784.0,1072.21,-1.29,-1.44,9.0,14.59,17.6,4.92,45.28
35983360.0,8785.0,1082.84,-1.24,-1.33,9.0,14.89,17.78,4.7,45.22
35987456.0,8786.0,1076.14,-1.15,-1.23,9.0,14.66,17.38,4.43,45.12
35991552.0,8787.0,1080.2,-1.21,-1.18,9.0,14.62,17.54,4.36,46.46
35995648.0,8788.0,1075.48,-1.17,-1.22,9.0,14.5,17.59,4.02,45.8
35999744.0,8789.0,1076.62,-1.2,-1.19,9.0,14.49,17.65,4.03,46.34
36003840.0,8790.0,1065.13,-1.3,-1.17,9.0,14.21,17.5,3.88,46.67
36007936.0,8791.0,1058.67,-1.38,-1.05,9.0,14.12,17.14,3.68,46.78
36012032.0,8792.0,1062.86,-1.33,-0.98,9.0,14.25,17.27,3.36,46.18
36016128.0,8793.0,1073.11,-1.26,-0.96,9.0,14.32,17.49,3.25,47.38
36020224.0,8794.0,1059.96,-1.3,-0.9,9.0,14.13,17.24,3.44,46.18
36024320.0,8795.0,1057.26,-1.25,-0.93,9.0,14.15,17.3,3.31,45.91
36028416.0,8796.0,1057.84,-1.32,-0.83,9.0,14.19,17.42,3.36,44.38
36032512.0,8797.0,1046.43,-1.46,-0.83,9.0,14.01,17.27,3.31,44.09
36036608.0,8798.0,1053.53,-1.27,-0.81,9.0,13.94,17.51,3.48,44.4
36040704.0,8799.0,1040.4,-1.32,-0.77,9.0,13.58,17.16,3.43,44.03
36044800.0,8800.0,1025.11,-1.32,-0.88,9.0,13.28,16.75,3.44,42.96
36048896.0,8801.0,1018.26,-1.4,-0.86,9.0,13.36,16.69,3.38,43.96
36052992.0,8802.0,1025.56,-1.36,-0.91,9.0,13.58,16.93,3.37,45.27
36057088.0,8803.0,1027.07,-1.45,-1.01,9.0,13.56,16.85,3.39,45.55
36061184.0,8804.0,1027.42,-1.47,-1.08,9.0,13.57,16.96,3.2,46.34
36065280.0,8805.0,1017.11,-1.49,-1.07,9.0,13.32,16.64,3.18,45.97
36069376.0,8806.0,1018.97,-1.44,-1.18,9.0,13.02,16.79,3.4,45.59
36073472.0,8807.0,1013.71,-1.41,-1.22,9.0,13.09,16.64,3.8,45.64
36077568.0,8808.0,999.55,-1.54,-1.3,9.0,12.93,16.56,4.06,44.45
36081664.0,8809.0,986.51,-1.73,-1.32,9.0,12.7,16.4,4.45,44.48
36085760.0,8810.0,979.28,-1.83,-1.42,9.0,12.71,16.28,4.77,43.43
36089856.0,8811.0,980.39,-1.78,-1.34,9.0,12.53,16.16,4.77,43.3
36093952.0,8812.0,973.77,-1.96,-1.35,9.0,12.75,15.95,5.08,43.57
36098048.0,8813.0,955.94,-2.06,-1.6,9.0,12.56,15.58,5.35,41.2
36102144.0,8814.0,951.38,-1.94,-1.79,9.0,12.46,15.61,5.63,40.13
36106240.0,8815.0,943.85,-2.01,-1.86,9.0,12.29,15.35,6.06,39.07
36110336.0,8816.0,942.3,-1.99,-1.79,9.0,12.49,15.19,6.18,38.55
36114432.0,8817.0,947.79,-2.02,-1.89,9.0,12.79,15.17,6.11,38.66
36118528.0,8818.0,938.65,-2.12,-2.04,9.0,12.84,15.05,6.97,37.98
36122624.0,8819.0,939.03,-2.09,-2.05,9.0,12.86,14.72,7.23,37.47
36126720.0,8820.0,936.57,-2.2,-2.04,9.0,12.99,14.59,7.25,37.76
36130816.0,8821.0,925.34,-2.26,-2.25,9.0,13.07,14.42,6.88,35.67
36134912.0,8822.0,922.08,-2.24,-2.33,9.0,13.09,14.17,6.75,35.62
36139008.0,8823.0,930.75,-2.19,-2.27,9.0,13.07,14.28,6.74,34.77
36143104.0,8824.0,914.83,-2.16,-2.26,9.0,12.72,14.03,6.77,31.76
36147200.0,8825.0,905.28,-2.15,-2.36,9.0,12.46,13.95,6.93,29.66
36151296.0,8826.0,888.76,-2.4,-2.57,9.0,12.34,13.8,6.91,27.82
36155392.0,8827.0,895.47,-2.32,-2.5,9.0,12.67,13.75,6.9,27.35
36159488.0,8828.0,898.53,-2.28,-2.4,9.0,12.85,13.58,6.85,26.45
36163584.0,8829.0,896.64,-2.32,-2.43,9.0,12.72,13.7,6.33,26.07
36167680.0,8830.0,904.3,-2.28,-2.38,9.0,12.9,13.74,6.17,25.65
36171776.0,8831.0,905.64,-2.23,-2.49,9.0,13.14,13.73,6.21,24.63
36175872.0,8832.0,892.82,-2.36,-2.48,9.0,12.99,13.56,5.85,23.74
36179968.0,8833.0,900.57,-2.22,-2.37,9.0,12.99,13.75,5.8,22.88
36184064.0,8834.0,893.55,-2.24,-2.45,9.0,13.11,13.76,5.2,23.26
36188160.0,8835.0,898.58,-2.17,-2.32,9.0,13.09,13.91,5.01,23.45
36192256.0,8836.0,896.73,-2.35,-2.28,9.0,13.18,13.95,4.92,22.9
36196352.0,8837.0,892.33,-2.43,-2.31,9.0,13.19,13.78,4.5,22.97
36200448.0,8838.0,882.92,-2.49,-2.39,9.0,12.81,13.66,4.37,21.93
36204544.0,8839.0,889.39,-2.55,-2.27,9.0,12.88,13.89,4.27,22.9
36208640.0,8840.0,883.06,-2.57,-2.27,9.0,12.81,14.02,3.69,22.97
36212736.0,8841.0,891.32,-2.45,-2.32,9.0,13.05,14.12,3.73,23.61
36216832.0,8842.0,891.79,-2.44,-2.34,9.0,12.89,14.05,3.79,23.73
36220928.0,8843.0,896.47,-2.56,-2.24,9.0,13.09,14.23,4.18,24.06
36225024.0,8844.0,903.74,-2.64,-2.13,9.0,13.33,14.16,4.45,25.48
36229120.0,8845.0,903.24,-2.56,-2.18,9.0,13.35,14.3,4.69,25.88
36233216.0,8846.0,903.86,-2.56,-2.34,9.0,13.45,14.42,4.72,27.25
36237312.0,8847.0,910.57,-2.55,-2.16,9.0,13.7,14.31,4.55,29.06
36241408.0,8848.0,932.49,-2.49,-1.99,9.0,13.94,15.08,4.52,30.97
36245504.0,8849.0,936.71,-2.45,-2.01,9.0,14.05,15.0,4.57,33.43
36249600.0,8850.0,938.11,-2.52,-2.03,9.0,14.0,15.19,4.38,35.39
36253696.0,8851.0,942.57,-2.63,-2.08,9.0,13.97,15.41,4.43,37.31
36257792.0,8852.0,940.82,-2.63,-2.08,9.0,14.09,15.27,4.81,39.14
36261888.0,8853.0,940.26,-2.6,-1.99,9.0,13.99,15.1,4.86,40.39
36265984.0,8854.0,951.41,-2.51,-1.87,9.0,13.89,15.54,4.69,40.79
36270080.0,8855.0,954.61,-2.44,-1.9,9.0,13.9,15.61,4.83,41.94
36274176.0,8856.0,950.73,-2.49,-2.04,9.0,13.75,15.29,4.87,41.21
36278272.0,8857.0,953.24,-2.44,-2.0,9.0,13.66,15.37,4.91,41.48
36282368.0,8858.0,956.86,-2.42,-2.0,9.0,13.85,15.41,5.02,41.87
36286464.0,8859.0,971.28,-2.36,-1.91,9.0,14.27,15.64,4.67,44.15
36290560.0,8860.0,971.83,-2.43,-1.79,9.0,14.35,15.38,4.69,45.4
36294656.0,8861.0,988.36,-2.34,-1.69,9.0,14.41,15.67,4.88,45.25
36298752.0,8862.0,1001.6,-2.21,-1.63,9.0,14.6,15.71,4.99,46.43
36302848.0,8863.0,1001.41,-2.05,-1.58,9.0,14.59,15.67,5.04,46.3
36306944.0,8864.0,1004.16,-1.92,-1.58,9.0,14.5,15.71,5.02,46.12
36311040.0,8865.0,1015.0,-1.8,-1.38,9.0,14.45,15.99,4.93,46.55
36315136.0,8866.0,1013.78,-1.73,-1.33,9.0,14.29,16.15,4.88,47.69
36319232.0,8867.0,1020.12,-1.69,-1.33,9.0,14.56,16.11,4.99,48.57
36323328.0,8868.0,1024.26,-1.65,-1.22,9.0,14.71,16.3,4.56,49.26
36327424.0,8869.0,1018.64,-1.53,-1.29,9.0,14.56,16.42,4.59,48.92
36331520.0,8870.0,1016.1,-1.6,-1.13,9.0,14.43,16.42,4.53,49.09
36335616.0,8871.0,1002.89,-1.72,-1.2,9.0,14.28,16.09,5.07,48.32
36339712.0,8872.0,971.53,-1.86,-1.39,9.0,14.0,15.41,5.15,46.21
36343808.0,8873.0,962.48,-1.92,-1.38,9.0,13.93,15.18,5.25,44.53
36347904.0,8874.0,947.39,-1.91,-1.34,9.0,13.62,14.71,5.39,42.23
36352000.0,8875.0,950.13,-1.9,-1.37,9.0,13.65,14.6,4.94,41.3
36356096.0,8876.0,945.76,-1.86,-1.41,9.0,13.53,14.74,4.73,39.76
36360192.0,8877.0,935.58,-1.93,-1.55,9.0,13.54,14.38,4.92,39.92
36364288.0,8878.0,943.37,-1.89,-1.44,9.0,13.77,14.46,4.83,40.49
36368384.0,8879.0,954.41,-1.87,-1.43,9.0,14.17,14.72,5.28,41.42
36372480.0,8880.0,964.91,-1.89,-1.38,9.0,14.16,14.79,6.16,41.58
36376576.0,8881.0,945.66,-2.02,-1.63,9.0,13.8,14.84,6.05,39.85
36380672.0,8882.0,944.43,-2.0,-1.66,9.0,13.57,14.83,6.17,39.44
36384768.0,8883.0,946.27,-1.88,-1.78,9.0,13.38,15.08,6.4,39.07
36388864.0,8884.0,941.21,-1.79,-1.84,9.0,13.36,14.94,6.39,40.17
36392960.0,8885.0,925.36,-1.95,-1.98,9.0,13.13,14.82,6.32,39.8
36397056.0,8886.0,902.97,-2.16,-2.23,9.0,12.8,14.61,6.41,39.5
36401152.0,8887.0,899.57,-2.3,-2.31,9.0,12.94,14.3,6.46,40.69
36405248.0,8888.0,878.56,-2.48,-2.43,9.0,12.48,13.9,6.18,38.44
36409344.0,8889.0,889.9,-2.25,-2.35,9.0,12.35,14.09,6.38,38.17
